customer_id,customer_name,customer_segment,signup_date,location_id
CUST00450,Meera Nair,Loyal,2024-08-19,LOC0148
CUST00451,Priya Menon,Regular,2022-12-11,LOC0010
CUST00452,Rajesh Mehta,Loyal,2025-01-28,LOC0015
CUST00453,Rahul Das,Loyal,2023-07-24,LOC0031
CUST00454,Kavya Menon,New,2024-10-06,LOC0098
CUST00455,Suresh Verma,New,2024-01-25,LOC0145
CUST00456,Suresh Rao,Premium,2022-12-05,LOC0101
CUST00457,Deepika Bhat,Regular,2022-07-19,LOC0057
CUST00458,Aditya Reddy,Regular,2023-10-05,LOC0022
CUST00459,Ananya Gowda,Regular,2023-03-06,LOC0022
CUST00460,Divya Reddy,New,2024-02-28,LOC0144
CUST00461,Aditya Bhat,New,2024-04-19,LOC0135
CUST00462,Rohan Singh,New,2023-04-22,LOC0148
CUST00463,Divya Chawla,New,2023-06-19,LOC0049
CUST00464,Deepika Sharma,Regular,2023-01-18,LOC0090
CUST00465,Karthik Menon,Loyal,2024-01-13,LOC0012
CUST00466,Kavya Gupta,Loyal,2023-02-02,LOC0040
CUST00467,Rohan Patel,Loyal,2023-08-10,LOC0038
CUST00468,Pooja Sharma,New,2024-06-19,LOC0029
CUST00469,Meera Sharma,New,2023-02-15,LOC0138
CUST00470,Anita Banerjee,Regular,2024-03-05,LOC0124
CUST00471,Vikram Sharma,New,2024-02-09,LOC0135
CUST00472,Neha Verma,New,2023-03-02,LOC0070
CUST00473,Aarav Iyer,Regular,2024-04-23,LOC0070
CUST00474,Sneha Patel,New,2023-10-18,LOC0099
CUST00475,Aditya Banerjee,Regular,2022-04-14,LOC0081
CUST00476,Deepika Gowda,Regular,2023-05-26,LOC0051
CUST00477,Karthik Gowda,New,2022-01-24,LOC0011
CUST00478,Suresh Kumar,Regular,2023-11-28,LOC0101
CUST00479,Aarav Das,Regular,2023-01-11,LOC0091
CUST00480,Kavya Banerjee,Regular,2024-11-21,LOC0016
CUST00481,Aditya Sharma,New,2024-11-18,LOC0072
CUST00482,Rahul Mehta,Regular,2022-06-19,LOC0023
CUST00483,Suresh Menon,Regular,2024-01-18,LOC0059
CUST00484,Rajesh Reddy,Loyal,2025-02-14,LOC0080
CUST00485,Rahul Pillai,Regular,2022-08-11,LOC0053
CUST00486,Rajesh Gowda,Loyal,2024-04-14,LOC0052
CUST00487,Pooja Banerjee,Regular,2024-01-07,LOC0038
CUST00488,Rajesh Nair,Regular,2022-09-30,LOC0143
CUST00489,Priya Nair,Regular,2024-11-28,LOC0038
CUST00490,Rahul Chawla,Regular,2023-04-11,LOC0114
CUST00491,Siddharth Reddy,New,2023-01-14,LOC0034
CUST00492,Deepika Menon,Regular,2024-04-29,LOC0146
CUST00493,Deepika Rao,Regular,2024-08-08,LOC0007
CUST00494,Meera Reddy,Regular,2024-09-01,LOC0121
CUST00495,Sneha Nair,New,2023-11-02,LOC0122
CUST00496,Arjun Rao,Loyal,2024-02-07,LOC0004
CUST00497,Divya Rao,New,2022-08-18,LOC0053
CUST00498,Karthik Menon,Loyal,2024-03-30,LOC0084
CUST00499,Kavya Chawla,Regular,2024-08-10,LOC0011
CUST00500,Aditya Joshi,Regular,2024-03-01,LOC0147
CUST00501,Suresh Verma,Regular,2022-07-30,LOC0116
CUST00502,Ananya Rao,Premium,2023-10-13,LOC0102
CUST00503,Ananya Gowda,New,2023-11-27,LOC0013
CUST00504,Karthik Mehta,Regular,2024-09-29,LOC0074
CUST00505,Divya Kumar,Regular,2024-09-20,LOC0014
CUST00506,Vikram Pillai,Regular,2023-05-13,LOC0024
CUST00507,Priya Nair,New,2024-10-23,LOC0140
CUST00508,Divya Joshi,Regular,2022-06-10,LOC0046
CUST00509,Arjun Pillai,Regular,2023-07-30,LOC0083
CUST00510,Neha Patel,Regular,2023-03-12,LOC0116
CUST00511,Rohan Banerjee,Regular,2023-02-01,LOC0131
CUST00512,Neha Mehta,Loyal,2023-04-19,LOC0012
CUST00513,Rahul Bhat,New,2024-06-30,LOC0039
CUST00514,Vikram Nair,New,2022-02-23,LOC0108
CUST00515,Karthik Kumar,Loyal,2022-08-19,LOC0031
CUST00516,Arjun Sharma,New,2024-04-10,LOC0065
CUST00517,Meera Deshmukh,Regular,2024-07-02,LOC0002
CUST00518,Meera Rao,Regular,2024-05-06,LOC0122
CUST00519,Karthik Iyer,New,2023-11-04,LOC0002
CUST00520,Anita Singh,Loyal,2023-11-23,LOC0143
CUST00521,Arjun Verma,Regular,2023-02-27,LOC0015
CUST00522,Ananya Reddy,Loyal,2024-10-29,LOC0148
CUST00523,Pooja Joshi,Regular,2023-01-07,LOC0028
CUST00524,Neha Nair,Loyal,2022-11-09,LOC0147
CUST00525,Neha Pillai,New,2023-03-14,LOC0010
CUST00526,Pooja Joshi,Loyal,2025-01-01,LOC0098
CUST00527,Divya Gowda,New,2023-09-24,LOC0121
CUST00528,Siddharth Joshi,New,2023-06-04,LOC0135
CUST00529,Arjun Menon,Regular,2023-03-24,LOC0147
CUST00530,Suresh Iyer,Regular,2024-05-09,LOC0074
CUST00531,Rahul Singh,Loyal,2023-11-16,LOC0091
CUST00532,Deepika Bhat,Regular,2023-10-06,LOC0128
CUST00533,Neha Menon,Premium,2024-08-29,LOC0075
CUST00534,Aarav Patel,Regular,2024-04-09,LOC0031
CUST00535,Arjun Menon,New,2023-07-31,LOC0012
CUST00536,Anita Gupta,Regular,2024-10-12,LOC0052
CUST00537,Siddharth Iyer,Regular,2023-05-31,LOC0130
CUST00538,Aarav Patel,Regular,2022-12-22,LOC0088
CUST00539,Rajesh Menon,New,2025-04-18,LOC0045
CUST00540,Rahul Deshmukh,Regular,2024-07-28,LOC0010
CUST00541,Meera Reddy,Loyal,2023-05-31,LOC0138
CUST00542,Karthik Chawla,New,2025-04-07,LOC0134
CUST00543,Rahul Gowda,Regular,2022-04-21,LOC0054
CUST00544,Rahul Das,New,2025-08-17,LOC0039
CUST00545,Aarav Joshi,Loyal,2024-03-25,LOC0137
CUST00546,Rajesh Menon,Loyal,2022-12-24,LOC0030
CUST00547,Pooja Joshi,Regular,2022-02-04,LOC0070
CUST00548,Meera Rao,New,2023-09-30,LOC0078
CUST00549,Pooja Nair,Loyal,2023-11-23,LOC0010
CUST00550,Rohan Pillai,Loyal,2022-05-12,LOC0124
CUST00551,Vikram Gupta,Regular,2025-02-10,LOC0124
CUST00552,Suresh Kumar,Loyal,2022-12-11,LOC0026
CUST00553,Suresh Reddy,Regular,2024-09-28,LOC0010
CUST00554,Suresh Patel,Regular,2023-11-13,LOC0012
CUST00555,Deepika Iyer,New,2023-11-05,LOC0012
CUST00556,Pooja Sharma,Regular,2024-04-26,LOC0080
CUST00557,Arjun Joshi,New,2023-04-06,LOC0074
CUST00558,Rahul Pillai,New,2022-05-23,LOC0070
CUST00559,Siddharth Patel,Regular,2025-09-01,LOC0144
CUST00560,Arjun Gowda,New,2024-01-19,LOC0082
CUST00561,Pooja Bhat,New,2023-02-20,LOC0019
CUST00562,Rahul Gowda,New,2022-07-09,LOC0034
CUST00563,Ananya Patel,Regular,2022-08-13,LOC0023
CUST00564,Neha Menon,Regular,2023-12-08,LOC0115
CUST00565,Pooja Joshi,New,2024-09-21,LOC0137
CUST00566,Karthik Bhat,New,2023-01-29,LOC0120
CUST00567,Pooja Pillai,New,2022-12-29,LOC0058
CUST00568,Deepika Singh,Regular,2023-08-04,LOC0047
CUST00569,Rahul Joshi,New,2023-09-25,LOC0008
CUST00570,Priya Das,New,2023-08-16,LOC0044
CUST00571,Sneha Menon,New,2022-07-21,LOC0131
CUST00572,Priya Joshi,Loyal,2024-01-17,LOC0019
CUST00573,Anita Pillai,New,2024-02-04,LOC0106
CUST00574,Kavya Gowda,Regular,2025-07-05,LOC0124
CUST00575,Rahul Gupta,Loyal,2023-09-08,LOC0111
CUST00576,Divya Bhat,New,2024-01-18,LOC0061
CUST00577,Rohan Bhat,New,2022-08-22,LOC0119
CUST00578,Priya Pillai,New,2023-08-14,LOC0104
CUST00579,Priya Menon,Regular,2023-05-22,LOC0127
CUST00580,Ananya Iyer,Loyal,2024-12-26,LOC0036
CUST00581,Aarav Reddy,Regular,2022-06-29,LOC0116
CUST00582,Aditya Menon,New,2023-06-12,LOC0051
CUST00583,Rahul Kumar,Loyal,2024-06-06,LOC0078
CUST00584,Divya Das,Regular,2024-07-05,LOC0003
CUST00585,Suresh Mehta,New,2025-03-18,LOC0076
CUST00586,Anita Verma,Loyal,2024-12-21,LOC0144
CUST00587,Sneha Patel,New,2025-01-12,LOC0008
CUST00588,Rajesh Mehta,Regular,2023-01-06,LOC0098
CUST00589,Divya Gowda,Regular,2024-07-24,LOC0045
CUST00590,Arjun Gowda,Loyal,2024-10-29,LOC0093
CUST00591,Vikram Kumar,New,2022-05-31,LOC0035
CUST00592,Aarav Reddy,Premium,2024-02-29,LOC0112
CUST00593,Vikram Iyer,Loyal,2024-08-10,LOC0107
CUST00594,Deepika Chawla,Regular,2022-08-19,LOC0117
CUST00595,Anita Pillai,New,2023-06-17,LOC0058
CUST00596,Deepika Sharma,Regular,2023-08-04,LOC0061
CUST00597,Siddharth Chawla,New,2023-11-08,LOC0094
CUST00598,Ananya Bhat,New,2024-04-19,LOC0095
CUST00599,Meera Iyer,Premium,2024-11-06,LOC0135
CUST00600,Siddharth Pillai,Loyal,2022-07-01,LOC0134
CUST00601,Rohan Rao,Regular,2024-02-09,LOC0020
CUST00602,Anita Bhat,Loyal,2024-04-13,LOC0014
CUST00603,Anita Sharma,Loyal,2023-08-13,LOC0132
CUST00604,Rajesh Joshi,New,2023-05-27,LOC0076
CUST00605,Ananya Menon,New,2024-08-12,LOC0145
CUST00606,Meera Bhat,Regular,2024-05-15,LOC0014
CUST00607,Pooja Menon,New,2023-10-08,LOC0125
CUST00608,Suresh Iyer,Regular,2023-04-27,LOC0034
CUST00609,Siddharth Singh,Regular,2025-01-22,LOC0029
CUST00610,Rajesh Reddy,Loyal,2023-05-01,LOC0095
CUST00611,Siddharth Rao,Loyal,2022-10-30,LOC0136
CUST00612,Rahul Iyer,Loyal,2024-06-19,LOC0040
CUST00613,Divya Mehta,Regular,2024-07-09,LOC0113
CUST00614,Neha Gupta,New,2024-04-01,LOC0089
CUST00615,Siddharth Patel,Regular,2023-05-26,LOC0119
CUST00616,Pooja Deshmukh,Regular,2022-11-29,LOC0098
CUST00617,Aditya Deshmukh,Loyal,2023-01-15,LOC0136
CUST00618,Aarav Kumar,Premium,2023-06-12,LOC0081
CUST00619,Ananya Patel,Premium,2024-01-16,LOC0091
CUST00620,Divya Menon,New,2024-06-29,LOC0070
CUST00621,Siddharth Patel,Regular,2024-06-24,LOC0150
CUST00622,Kavya Bhat,Regular,2024-03-09,LOC0087
CUST00623,Neha Joshi,Loyal,2022-04-06,LOC0003
CUST00624,Aarav Chawla,Regular,2024-05-02,LOC0027
CUST00625,Sneha Rao,New,2023-04-23,LOC0050
CUST00626,Deepika Iyer,Premium,2025-07-21,LOC0056
CUST00627,Priya Patel,Regular,2025-04-12,LOC0034
CUST00628,Rajesh Nair,New,2024-10-18,LOC0048
CUST00629,Karthik Iyer,Loyal,2023-05-18,LOC0071
CUST00630,Rahul Singh,New,2024-12-18,LOC0019
CUST00631,Ananya Mehta,New,2023-05-23,LOC0016
CUST00632,Siddharth Nair,Premium,2022-07-31,LOC0126
CUST00633,Arjun Menon,New,2022-12-13,LOC0126
CUST00634,Anita Chawla,Loyal,2024-06-01,LOC0028
CUST00635,Siddharth Patel,Regular,2023-02-27,LOC0019
CUST00636,Siddharth Pillai,New,2025-06-28,LOC0128
CUST00637,Aarav Verma,New,2023-03-01,LOC0069
CUST00638,Rahul Mehta,Regular,2022-03-16,LOC0132
CUST00639,Meera Deshmukh,Regular,2023-07-10,LOC0018
CUST00640,Aarav Mehta,New,2024-04-30,LOC0124
CUST00641,Anita Das,Regular,2024-06-12,LOC0078
CUST00642,Rohan Das,New,2024-08-23,LOC0088
CUST00643,Karthik Kumar,Regular,2022-08-30,LOC0046
CUST00644,Aditya Gupta,Loyal,2024-07-13,LOC0100
CUST00645,Sneha Deshmukh,Regular,2025-05-13,LOC0113
CUST00646,Vikram Verma,Regular,2022-10-20,LOC0062
CUST00647,Rohan Gowda,Regular,2022-12-18,LOC0128
CUST00648,Karthik Sharma,New,2023-11-26,LOC0015
CUST00649,Ananya Mehta,Regular,2023-06-06,LOC0134
CUST00650,Anita Reddy,New,2022-11-04,LOC0019
CUST00651,Vikram Deshmukh,Loyal,2022-02-20,LOC0121
CUST00652,Deepika Verma,,2024-08-17,LOC0034
CUST00653,Ananya Kumar,Loyal,2024-02-23,LOC0044
CUST00654,Rohan Patel,New,2024-03-27,LOC0057
CUST00655,Arjun Chawla,New,2024-10-20,LOC0103
CUST00656,Rajesh Gowda,Loyal,2023-09-17,LOC0055
CUST00657,Rajesh Nair,New,2022-09-16,LOC0031
CUST00658,Divya Nair,New,2023-01-23,LOC0142
CUST00659,Kavya Bhat,Loyal,2023-04-27,LOC0026
CUST00660,Deepika Mehta,New,2022-10-29,LOC0125
CUST00661,Aarav Nair,Regular,2024-11-09,LOC0073
CUST00662,Meera Reddy,Regular,2023-02-11,LOC0070
CUST00663,Divya Rao,Regular,2024-06-20,LOC0010
CUST00664,Meera Menon,New,2024-08-20,LOC0078
CUST00665,Aarav Gowda,Premium,2023-03-18,LOC0031
CUST00666,Priya Menon,Regular,2024-11-29,LOC0139
CUST00667,Karthik Gupta,New,2022-10-06,LOC0050
CUST00668,Vikram Deshmukh,Regular,2022-10-19,LOC0041
CUST00669,Ananya Verma,New,2023-02-12,LOC0073
CUST00670,Siddharth Joshi,New,2024-05-24,LOC0117
CUST00671,Ananya Gowda,Regular,2023-03-13,LOC0008
CUST00672,Priya Iyer,Regular,2024-09-10,LOC0114
CUST00673,Rahul Chawla,New,2024-10-26,LOC0084
CUST00674,Priya Joshi,Regular,2022-12-16,LOC0061
CUST00675,Arjun Mehta,Regular,2022-11-25,LOC0121
CUST00676,Ananya Chawla,New,2023-05-28,LOC0117
CUST00677,Sneha Reddy,Regular,2024-05-18,LOC0050
CUST00678,Siddharth Gupta,Regular,2022-11-21,LOC0009
CUST00679,Ananya Singh,Regular,2023-02-14,LOC0120
CUST00680,Neha Joshi,Regular,2025-03-06,LOC0076
CUST00681,Deepika Nair,Loyal,2024-11-29,LOC0142
CUST00682,Rohan Chawla,Regular,2023-08-22,LOC0056
CUST00683,Karthik Singh,Regular,2025-01-10,LOC0110
CUST00684,Kavya Rao,New,2023-10-05,LOC0149
CUST00685,Rajesh Reddy,Regular,2024-09-18,LOC0002
CUST00686,Ananya Verma,New,2024-05-26,LOC0130
CUST00687,Suresh Mehta,Regular,2024-08-07,LOC0026
CUST00688,Kavya Iyer,Regular,2024-05-01,LOC0004
CUST00689,Divya Gupta,New,2023-10-28,LOC0076
CUST00690,Rohan Sharma,New,2024-03-16,LOC0079
CUST00691,Karthik Bhat,Regular,2022-04-02,LOC0117
CUST00692,Vikram Mehta,Regular,2024-12-15,LOC0095
CUST00693,Aarav Iyer,Regular,2024-12-18,LOC0086
CUST00694,Pooja Chawla,Regular,2024-07-30,LOC0139
CUST00695,Arjun Iyer,Regular,2024-08-07,LOC0086
CUST00696,Ananya Banerjee,New,2023-01-28,LOC0014
CUST00697,Sneha Pillai,Regular,2022-04-01,LOC0094
CUST00698,Anita Iyer,New,2024-03-15,LOC0053
CUST00699,Rahul Rao,Regular,2022-07-25,LOC0123
CUST00700,Rajesh Gupta,Loyal,2023-08-02,LOC0091
CUST00701,Suresh Chawla,Regular,2022-10-07,LOC0017
CUST00702,Karthik Deshmukh,Regular,2023-10-11,LOC0032
CUST00703,Anita Gowda,Loyal,2023-11-10,LOC0095
CUST00704,Rohan Gupta,Regular,2022-08-09,LOC0021
CUST00705,Neha Kumar,New,2023-03-14,LOC0043
CUST00706,Vikram Deshmukh,Regular,2025-03-29,LOC0053
CUST00707,Aarav Kumar,Premium,2025-02-18,LOC0139
CUST00708,Meera Das,New,2023-08-28,LOC0006
CUST00709,Rohan Sharma,Regular,2025-01-06,LOC0134
CUST00710,Divya Bhat,Regular,2024-05-11,LOC0084
CUST00711,Suresh Gowda,Regular,2023-08-30,LOC0078
CUST00712,Pooja Nair,Regular,2023-04-10,LOC0124
CUST00713,Pooja Verma,Regular,2023-10-14,LOC0073
CUST00714,Neha Menon,New,2024-10-08,LOC0138
CUST00715,Neha Reddy,New,2023-06-11,LOC0030
CUST00716,Rahul Bhat,Regular,2024-01-23,LOC0067
CUST00717,Arjun Gowda,Premium,2022-02-08,LOC0082
CUST00718,Vikram Das,Regular,2023-11-20,LOC0042
CUST00719,Priya Sharma,Loyal,2025-01-16,LOC0128
CUST00720,Karthik Joshi,Premium,2022-10-18,LOC0140
CUST00721,Rahul Kumar,Premium,2024-11-06,LOC0075
CUST00722,Rajesh Reddy,New,2024-04-02,LOC0114
CUST00723,Priya Deshmukh,New,2023-05-03,LOC0142
CUST00724,Aarav Mehta,Regular,2024-06-29,LOC0057
CUST00725,Rohan Joshi,Regular,2024-08-17,LOC0050
CUST00726,Kavya Singh,Regular,2022-10-16,LOC0022
CUST00727,Karthik Iyer,Regular,2023-05-22,LOC0050
CUST00728,Deepika Menon,Loyal,2024-12-06,LOC0015
CUST00729,Sneha Mehta,Regular,2024-10-20,LOC0110
CUST00730,Sneha Sharma,New,2023-07-28,LOC0090
CUST00731,Karthik Gowda,Regular,2023-06-26,LOC0114
CUST00732,Divya Pillai,Regular,2023-01-21,LOC0109
CUST00733,Divya Reddy,New,2023-11-09,LOC0023
CUST00734,Pooja Deshmukh,Premium,2023-03-17,LOC0017
CUST00735,Rajesh Mehta,Regular,2022-11-23,LOC0105
CUST00736,Siddharth Chawla,Regular,2024-04-25,LOC0119
CUST00737,Vikram Gupta,New,2025-01-27,LOC0098
CUST00738,Meera Verma,New,2024-12-01,LOC0150
CUST00739,Anita Pillai,New,2022-10-06,LOC0001
CUST00740,Pooja Deshmukh,Regular,2024-08-29,LOC0074
CUST00741,Meera Rao,Regular,2023-04-19,LOC0071
CUST00742,Rohan Menon,Regular,2024-02-15,LOC0124
CUST00743,Siddharth Deshmukh,Regular,2024-04-27,LOC0031
CUST00744,Rajesh Sharma,New,2023-02-04,LOC0149
CUST00745,Rahul Pillai,New,2022-05-30,LOC0092
CUST00746,Siddharth Das,New,2024-03-13,LOC0092
CUST00747,Pooja Banerjee,Regular,2024-09-23,LOC0020
CUST00748,Neha Patel,Regular,2024-04-09,LOC0043
CUST00749,Rahul Kumar,New,2024-07-17,LOC0093
CUST00750,Rajesh Das,Regular,2022-11-02,LOC0036
CUST00751,Sneha Deshmukh,New,2023-05-19,LOC0042
CUST00752,Vikram Banerjee,Loyal,2025-01-08,LOC0049
CUST00753,Anita Menon,Loyal,2024-05-13,LOC0135
CUST00754,Anita Patel,New,2023-09-16,LOC0020
CUST00755,Vikram Sharma,Regular,2023-04-22,LOC0080
CUST00756,Vikram Pillai,New,2023-08-19,LOC0088
CUST00757,Pooja Sharma,Loyal,2023-06-17,LOC0033
CUST00758,Vikram Rao,New,2022-12-03,LOC0054
CUST00759,Rohan Chawla,New,2024-03-04,LOC0029
CUST00760,Meera Chawla,New,2023-06-30,LOC0028
CUST00761,Suresh Bhat,Loyal,2024-03-26,LOC0031
CUST00762,Ananya Iyer,Loyal,2024-06-13,LOC0003
CUST00763,Priya Menon,New,2024-05-11,LOC0052
CUST00764,Sneha Sharma,Premium,2023-04-14,LOC0072
CUST00765,Sneha Das,Loyal,2025-03-04,LOC0129
CUST00766,Deepika Rao,New,2023-11-22,LOC0018
CUST00767,Rajesh Sharma,Premium,2022-11-14,LOC0050
CUST00768,Neha Gowda,Loyal,2025-09-21,LOC0026
CUST00769,Suresh Deshmukh,Regular,2024-06-11,LOC0048
CUST00770,Priya Nair,New,2023-07-27,LOC0109
CUST00771,Kavya Chawla,New,2024-12-23,LOC0081
CUST00772,Priya Banerjee,Regular,2024-03-14,LOC0093
CUST00773,Anita Verma,New,2023-10-21,LOC0127
CUST00774,Pooja Pillai,Regular,2024-03-22,LOC0080
CUST00775,Karthik Rao,Premium,2023-05-15,LOC0075
CUST00776,Divya Gupta,Premium,2025-05-31,LOC0122
CUST00777,Sneha Nair,Regular,2024-11-15,LOC0126
CUST00778,Aditya Pillai,New,2024-02-12,LOC0022
CUST00779,Aditya Mehta,Regular,2023-09-07,LOC0027
CUST00780,Neha Iyer,New,2025-03-23,LOC0051
CUST00781,Deepika Mehta,Regular,2023-06-26,LOC0109
CUST00782,Siddharth Bhat,Regular,2022-12-08,LOC0103
CUST00783,Deepika Mehta,New,2023-10-03,LOC0072
CUST00784,Karthik Patel,Regular,2023-07-14,LOC0126
CUST00785,Vikram Sharma,Loyal,2024-12-06,LOC0014
CUST00786,Meera Sharma,New,2023-10-28,LOC0084
CUST00787,Deepika Menon,Regular,2024-12-30,LOC0020
CUST00788,Suresh Deshmukh,Regular,2022-11-30,LOC0076
CUST00789,Meera Banerjee,Loyal,2024-02-27,LOC0088
CUST00790,Anita Gowda,Premium,2025-08-24,LOC0009
CUST00791,Priya Mehta,Regular,2023-04-03,LOC0097
CUST00792,Ananya Verma,Loyal,2024-04-25,LOC0078
CUST00793,Neha Deshmukh,Regular,2022-10-10,LOC0080
CUST00794,Meera Patel,Regular,2024-02-05,LOC0126
CUST00795,Anita Bhat,Loyal,2023-09-05,LOC0144
CUST00796,Suresh Verma,Regular,2023-03-11,LOC0127
CUST00797,Aditya Menon,New,2023-01-16,LOC0073
CUST00798,Aarav Bhat,New,2023-04-19,LOC0094
CUST00799,Rajesh Sharma,New,2023-01-30,LOC0098
CUST00800,Sneha Das,Regular,2023-05-30,LOC0015
CUST00801,Kavya Rao,Loyal,2022-12-20,LOC0022
CUST00802,Rohan Kumar,New,2023-10-15,LOC0044
CUST00803,Rahul Verma,Regular,2024-03-14,LOC0109
CUST00804,Divya Singh,Regular,2024-12-03,LOC0121
CUST00805,Rahul Mehta,Regular,2023-04-18,LOC0083
CUST00806,Meera Patel,New,2023-12-05,LOC0053
CUST00807,Suresh Joshi,Regular,2024-06-28,LOC0077
CUST00808,Divya Gupta,Loyal,2024-02-01,LOC0020
CUST00809,Anita Gupta,New,2023-05-05,LOC0013
CUST00810,Rajesh Mehta,Regular,2024-06-08,LOC0024
CUST00811,Rajesh Patel,New,2023-02-11,LOC0070
CUST00812,Suresh Deshmukh,Loyal,2022-12-28,LOC0089
CUST00813,Pooja Banerjee,New,2023-10-18,LOC0139
CUST00814,Divya Mehta,Regular,2024-05-26,LOC0132
CUST00815,Anita Nair,Loyal,2024-09-25,LOC0133
CUST00816,Rajesh Deshmukh,New,2024-07-21,LOC0120
CUST00817,Anita Menon,Regular,2025-01-05,LOC0145
CUST00818,Ananya Banerjee,New,2023-09-29,LOC0119
CUST00819,Vikram Kumar,Loyal,2023-07-18,LOC0082
CUST00820,Rohan Gupta,Regular,2023-03-04,LOC0074
CUST00821,Siddharth Menon,New,2023-10-23,LOC0062
CUST00822,Arjun Sharma,Regular,2024-11-22,LOC0080
CUST00823,Anita Chawla,New,2024-03-22,LOC0010
CUST00824,Siddharth Reddy,Regular,2023-09-08,LOC0072
CUST00825,Neha Verma,New,2024-07-07,LOC0006
CUST00826,Rohan Joshi,Loyal,2022-12-29,LOC0017
CUST00827,Divya Das,Regular,2023-11-27,LOC0024
CUST00828,Vikram Rao,Premium,2024-06-11,LOC0129
CUST00829,Suresh Bhat,Loyal,2022-12-21,LOC0128
CUST00830,Kavya Menon,New,2024-12-30,LOC0081
CUST00831,Rajesh Mehta,New,2025-04-17,LOC0109
CUST00832,Priya Nair,Regular,2025-06-03,LOC0071
CUST00833,Siddharth Bhat,Regular,2024-04-19,LOC0137
CUST00834,Priya Joshi,Regular,2023-06-04,LOC0122
CUST00835,Siddharth Reddy,Loyal,2023-10-29,LOC0095
CUST00836,Aarav Menon,Regular,2025-04-24,LOC0014
CUST00837,Kavya Singh,Regular,2023-04-22,LOC0080
CUST00838,Sneha Patel,Loyal,2024-09-06,LOC0061
CUST00839,Aditya Sharma,New,2025-01-18,LOC0066
CUST00840,Kavya Kumar,Loyal,2025-02-12,LOC0042
CUST00841,Rahul Chawla,Loyal,2023-09-21,LOC0021
CUST00842,Meera Deshmukh,Regular,2025-01-07,LOC0086
CUST00843,Priya Nair,New,2022-10-03,LOC0130
CUST00844,Divya Menon,Regular,2024-04-20,LOC0084
CUST00845,Aarav Verma,Regular,2023-11-25,LOC0048
CUST00846,Vikram Sharma,New,2022-12-31,LOC0079
CUST00847,Rohan Patel,Regular,2023-06-25,LOC0133
CUST00848,Vikram Menon,Regular,2023-03-11,LOC0082
CUST00849,Vikram Singh,Loyal,2024-09-07,LOC0084
CUST00850,Arjun Iyer,Regular,2023-06-14,LOC0047
CUST00851,Aditya Bhat,Loyal,2022-09-30,LOC0006
CUST00852,Deepika Rao,New,2025-08-10,LOC0119
CUST00853,Neha Verma,Regular,2024-03-03,LOC0110
CUST00854,Vikram Iyer,New,2022-12-18,LOC0146
CUST00855,Suresh Chawla,New,2024-09-07,LOC0127
CUST00856,Arjun Gupta,Regular,2023-06-08,LOC0127
CUST00857,Divya Gupta,Regular,2022-10-06,LOC0073
CUST00858,Arjun Chawla,New,2023-11-23,LOC0038
CUST00859,Siddharth Rao,Regular,2023-05-26,LOC0064
CUST00860,Karthik Iyer,Loyal,2024-04-20,LOC0035
CUST00861,Aditya Gupta,Regular,2023-01-28,LOC0109
CUST00862,Siddharth Iyer,New,2024-06-06,LOC0016
CUST00863,Kavya Deshmukh,New,2024-03-15,LOC0012
CUST00864,Suresh Menon,Regular,2023-04-25,LOC0102
CUST00865,Vikram Gowda,New,2024-07-27,LOC0046
CUST00866,Suresh Deshmukh,New,2024-12-26,LOC0120
CUST00867,Rahul Banerjee,New,2022-10-17,LOC0067
CUST00868,Ananya Reddy,Regular,2024-09-29,LOC0072
CUST00869,Divya Kumar,Regular,2024-05-08,LOC0068
CUST00870,Divya Nair,Loyal,2024-08-16,LOC0126
CUST00871,Vikram Gowda,New,2023-11-12,LOC0113
CUST00872,Vikram Verma,Regular,2023-03-12,LOC0010
CUST00873,Neha Pillai,New,2022-09-18,LOC0127
CUST00874,Sneha Gowda,New,2023-08-09,LOC0127
CUST00875,Vikram Patel,Loyal,2022-10-10,LOC0053
CUST00876,Neha Nair,Regular,2024-08-05,LOC0070
CUST00877,Rajesh Gupta,Regular,2024-11-27,LOC0002
CUST00878,Rajesh Nair,New,2024-12-30,LOC0020
CUST00879,Meera Patel,Regular,2022-08-12,LOC0073
CUST00880,Priya Mehta,Loyal,2024-02-18,LOC0028
CUST00881,Vikram Sharma,Regular,2024-03-06,LOC0123
CUST00882,Siddharth Menon,Premium,2022-02-04,LOC0085
CUST00883,Deepika Pillai,New,2025-03-15,LOC0146
CUST00884,Ananya Kumar,Regular,2024-10-14,LOC0015
CUST00885,Anita Menon,New,2022-09-22,LOC0103
CUST00886,Kavya Mehta,New,2022-12-08,LOC0054
CUST00887,Aditya Kumar,New,2024-03-15,LOC0040
CUST00888,Meera Chawla,Regular,2025-02-06,LOC0034
CUST00889,Priya Das,Regular,2022-11-04,LOC0126
CUST00890,Aditya Deshmukh,New,2024-03-15,LOC0109
CUST00891,Divya Das,Regular,2022-08-30,LOC0112
CUST00892,Rohan Verma,Regular,2023-03-29,LOC0119
CUST00893,Vikram Deshmukh,New,2024-01-11,LOC0135
CUST00894,Karthik Chawla,New,2025-06-07,LOC0123
CUST00895,Vikram Kumar,New,2024-02-13,LOC0110
CUST00896,Ananya Gowda,Regular,2025-06-19,LOC0012
CUST00897,Suresh Chawla,Regular,2022-09-08,LOC0119
CUST00898,Rajesh Singh,New,2023-03-21,LOC0150
